"farm_id","treatment","country_gadm","province_gadm","district_gadm","gps_lon","gps_lat","nfert_kgha","pfert_kgha","kfert_kgha","blups_tha"
"1","Control","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,0,0,0,13.5566778083718
"1","Increased NPK","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,89.9,40,60,27.8708175009019
"1","NK","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,50.6,0,42,20.5081165168898
"1","NP","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,50.62,22,0,21.3081689989479
"1","NPK (30K)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,50.8,22,30,22.3980350552243
"1","NPK (30N)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,30.34,22,42,21.3389062376454
"1","NPK (30P)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,51.4,30,42,24.2075673419223
"1","NPK (40P)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,51.4,40,42,25.2727805613583
"1","NPK (50P)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,51.4,50,42,24.8342470603801
"1","NPK (60K)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,51.33,22,60,24.4424855776828
"1","NPK (60N)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,60,22,42,24.8875362159485
"1","NPK (80K)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,51.33,22,80,23.7857818870227
"1","NPK (90N)","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,89.9,22,42,26.6562988662549
"1","NPK 17*3","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,51,22,42,23.4574778112631
"1","NPK 17*3","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,51,22,42,23.4574778112631
"1","PK","Rwanda","Amajyaruguru","Burera",29.863923,-1.524845,0,22,42,18.3606604655747
"10","Control","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,0,0,0,10.0005959214885
"10","Increased NPK","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,89.9,40,60,24.3147356140186
"10","NK","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,50.6,0,42,16.9520346300065
"10","NP","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,50.62,22,0,17.7520871120646
"10","NPK (30K)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,50.8,22,30,18.841953168341
"10","NPK (30N)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,30.34,22,42,17.7828243507621
"10","NPK (30P)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,51.4,30,42,20.651485455039
"10","NPK (40P)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,51.4,40,42,21.716698674475
"10","NPK (50P)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,51.4,50,42,21.2781651734968
"10","NPK (60K)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,51.33,22,60,20.8864036907995
"10","NPK (60N)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,60,22,42,21.3314543290652
"10","NPK (80K)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,51.33,22,80,20.2297000001394
"10","NPK (90N)","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,89.9,22,42,23.1002169793716
"10","NPK 17*3","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,51,22,42,19.9013959243798
"10","NPK 17*3","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,51,22,42,19.9013959243798
"10","PK","Rwanda","Amajyaruguru","Burera",29.8693033,-1.50551,0,22,42,14.8045785786914
"100","Control","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,0,0,0,15.2773625923475
"100","Increased NPK","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,89.9,40,60,29.5915022848776
"100","NK","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,50.6,0,42,22.2288013008656
"100","NP","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,50.62,22,0,23.0288537829237
"100","NPK (30K)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,50.8,22,30,24.1187198392001
"100","NPK (30N)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,30.34,22,42,23.0595910216211
"100","NPK (30P)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,51.4,30,42,25.928252125898
"100","NPK (40P)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,51.4,40,42,26.9934653453341
"100","NPK (50P)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,51.4,50,42,26.5549318443559
"100","NPK (60K)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,51.33,22,60,26.1631703616586
"100","NPK (60N)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,60,22,42,26.6082209999243
"100","NPK (80K)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,51.33,22,80,25.5064666709984
"100","NPK (90N)","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,89.9,22,42,28.3769836502306
"100","NPK 17*3","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,51,22,42,25.1781625952388
"100","NPK 17*3","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,51,22,42,25.1781625952388
"100","PK","Rwanda","Amajyaruguru","Rulindo",29.9433894,-1.6980484,0,22,42,20.0813452495505
"101","Control","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,0,0,0,10.8551568126022
"101","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,89.9,40,60,25.1692965051323
"101","NK","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,50.6,0,42,17.8065955211203
"101","NP","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,50.62,22,0,18.6066480031783
"101","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,50.8,22,30,19.6965140594547
"101","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,30.34,22,42,18.6373852418758
"101","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,51.4,30,42,21.5060463461527
"101","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,51.4,40,42,22.5712595655887
"101","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,51.4,50,42,22.1327260646106
"101","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,51.33,22,60,21.7409645819132
"101","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,60,22,42,22.186015220179
"101","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,51.33,22,80,21.0842608912531
"101","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,89.9,22,42,23.9547778704853
"101","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,51,22,42,20.7559568154935
"101","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,51,22,42,20.7559568154935
"101","PK","Rwanda","Iburengerazuba","Rutsiro",29.4802547,-1.9370066,0,22,42,15.6591394698052
"102","Control","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,0,0,0,12.9827491342926
"102","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,89.9,40,60,27.2968888268227
"102","NK","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,50.6,0,42,19.9341878428107
"102","NP","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,50.62,22,0,20.7342403248687
"102","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,50.8,22,30,21.8241063811451
"102","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,30.34,22,42,20.7649775635662
"102","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,51.4,30,42,23.6336386678431
"102","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,51.4,40,42,24.6988518872791
"102","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,51.4,50,42,24.2603183863009
"102","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,51.33,22,60,23.8685569036036
"102","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,60,22,42,24.3136075418693
"102","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,51.33,22,80,23.2118532129435
"102","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,89.9,22,42,26.0823701921757
"102","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,51,22,42,22.8835491371839
"102","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,51,22,42,22.8835491371839
"102","PK","Rwanda","Iburengerazuba","Rutsiro",29.442714,-1.936819,0,22,42,17.7867317914955
"103","Control","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,0,0,0,10.4190664609514
"103","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,89.9,40,60,24.7332061534815
"103","NK","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,50.6,0,42,17.3705051694695
"103","NP","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,50.62,22,0,18.1705576515275
"103","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,50.8,22,30,19.2604237078039
"103","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,30.34,22,42,18.201294890225
"103","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,51.4,30,42,21.0699559945019
"103","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,51.4,40,42,22.1351692139379
"103","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,51.4,50,42,21.6966357129598
"103","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,51.33,22,60,21.3048742302624
"103","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,60,22,42,21.7499248685281
"103","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,51.33,22,80,20.6481705396023
"103","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,89.9,22,42,23.5186875188345
"103","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,51,22,42,20.3198664638427
"103","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,51,22,42,20.3198664638427
"103","PK","Rwanda","Iburengerazuba","Rutsiro",29.441587,-1.944109,0,22,42,15.2230491181544
"104","Control","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,0,0,0,11.8910549374832
"104","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,89.9,40,60,26.2051946300133
"104","NK","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,50.6,0,42,18.8424936460013
"104","NP","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,50.62,22,0,19.6425461280593
"104","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,50.8,22,30,20.7324121843357
"104","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,30.34,22,42,19.6732833667568
"104","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,51.4,30,42,22.5419444710337
"104","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,51.4,40,42,23.6071576904697
"104","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,51.4,50,42,23.1686241894916
"104","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,51.33,22,60,22.7768627067942
"104","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,60,22,42,23.2219133450599
"104","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,51.33,22,80,22.1201590161341
"104","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,89.9,22,42,24.9906759953663
"104","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,51,22,42,21.7918549403745
"104","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,51,22,42,21.7918549403745
"104","PK","Rwanda","Iburengerazuba","Rutsiro",29.449046,-1.93917,0,22,42,16.6950375946862
"105","Control","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,0,0,0,11.300057070347
"105","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,89.9,40,60,25.6141967628771
"105","NK","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,50.6,0,42,18.2514957788651
"105","NP","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,50.62,22,0,19.0515482609231
"105","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,50.8,22,30,20.1414143171995
"105","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,30.34,22,42,19.0822854996206
"105","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,51.4,30,42,21.9509466038975
"105","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,51.4,40,42,23.0161598233335
"105","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,51.4,50,42,22.5776263223554
"105","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,51.33,22,60,22.185864839658
"105","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,60,22,42,22.6309154779237
"105","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,51.33,22,80,21.5291611489979
"105","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,89.9,22,42,24.3996781282301
"105","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,51,22,42,21.2008570732383
"105","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,51,22,42,21.2008570732383
"105","PK","Rwanda","Iburengerazuba","Rutsiro",29.487566,-2.002767,0,22,42,16.10403972755
"106","Control","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,0,0,0,11.8782071577628
"106","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,89.9,40,60,26.1923468502929
"106","NK","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,50.6,0,42,18.8296458662809
"106","NP","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,50.62,22,0,19.629698348339
"106","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,50.8,22,30,20.7195644046154
"106","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,30.34,22,42,19.6604355870365
"106","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,51.4,30,42,22.5290966913133
"106","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,51.4,40,42,23.5943099107494
"106","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,51.4,50,42,23.1557764097712
"106","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,51.33,22,60,22.7640149270739
"106","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,60,22,42,23.2090655653396
"106","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,51.33,22,80,22.1073112364137
"106","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,89.9,22,42,24.977828215646
"106","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,51,22,42,21.7790071606541
"106","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,51,22,42,21.7790071606541
"106","PK","Rwanda","Iburengerazuba","Rutsiro",29.490095,-1.995408,0,22,42,16.6821898149658
"107","Control","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,0,0,0,9.81999284656236
"107","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,89.9,40,60,24.1341325390925
"107","NK","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,50.6,0,42,16.7714315550804
"107","NP","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,50.62,22,0,17.5714840371385
"107","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,50.8,22,30,18.6613500934149
"107","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,30.34,22,42,17.602221275836
"107","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,51.4,30,42,20.4708823801129
"107","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,51.4,40,42,21.5360955995489
"107","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,51.4,50,42,21.0975620985707
"107","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,51.33,22,60,20.7058006158734
"107","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,60,22,42,21.1508512541391
"107","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,51.33,22,80,20.0490969252132
"107","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,89.9,22,42,22.9196139044455
"107","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,51,22,42,19.7207928494537
"107","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,51,22,42,19.7207928494537
"107","PK","Rwanda","Iburengerazuba","Rutsiro",29.489697,-2.005831,0,22,42,14.6239755037653
"108","Control","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,0,0,0,8.1284908765228
"108","Increased NPK","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,89.9,40,60,22.4426305690529
"108","NK","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,50.6,0,42,15.0799295850409
"108","NP","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,50.62,22,0,15.8799820670989
"108","NPK (30K)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,50.8,22,30,16.9698481233753
"108","NPK (30N)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,30.34,22,42,15.9107193057964
"108","NPK (30P)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,51.4,30,42,18.7793804100733
"108","NPK (40P)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,51.4,40,42,19.8445936295093
"108","NPK (50P)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,51.4,50,42,19.4060601285312
"108","NPK (60K)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,51.33,22,60,19.0142986458338
"108","NPK (60N)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,60,22,42,19.4593492840995
"108","NPK (80K)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,51.33,22,80,18.3575949551737
"108","NPK (90N)","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,89.9,22,42,21.2281119344059
"108","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,51,22,42,18.0292908794141
"108","NPK 17*3","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,51,22,42,18.0292908794141
"108","PK","Rwanda","Iburengerazuba","Rutsiro",29.476802,-2.010281,0,22,42,12.9324735337258
"109","Control","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,0,0,0,14.1192705740651
"109","Increased NPK","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,89.9,40,60,28.4334102665952
"109","NK","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,50.6,0,42,21.0707092825832
"109","NP","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,50.62,22,0,21.8707617646412
"109","NPK (30K)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,50.8,22,30,22.9606278209177
"109","NPK (30N)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,30.34,22,42,21.9014990033387
"109","NPK (30P)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,51.4,30,42,24.7701601076156
"109","NPK (40P)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,51.4,40,42,25.8353733270516
"109","NPK (50P)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,51.4,50,42,25.3968398260735
"109","NPK (60K)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,51.33,22,60,25.0050783433761
"109","NPK (60N)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,60,22,42,25.4501289816419
"109","NPK (80K)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,51.33,22,80,24.348374652716
"109","NPK (90N)","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,89.9,22,42,27.2188916319482
"109","NPK 17*3_repA","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,51,22,42,23.3945423569989
"109","NPK 17*3_repB","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,51,22,42,23.5734639806912
"109","PK","Rwanda","Amajyaruguru","Rulindo",30.0270539,-1.6196006,0,22,42,18.9232532312681
"11","Control","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,0,0,0,6.82535893345847
"11","Increased NPK","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,89.9,40,60,21.1394986259886
"11","NK","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,50.6,0,42,13.7767976419766
"11","NP","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,50.62,22,0,14.5768501240346
"11","NPK (30K)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,50.8,22,30,15.666716180311
"11","NPK (30N)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,30.34,22,42,14.6075873627321
"11","NPK (30P)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,51.4,30,42,17.476248467009
"11","NPK (40P)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,51.4,40,42,18.541461686445
"11","NPK (50P)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,51.4,50,42,18.1029281854668
"11","NPK (60K)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,51.33,22,60,17.7111667027695
"11","NPK (60N)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,60,22,42,18.1562173410352
"11","NPK (80K)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,51.33,22,80,17.0544630121094
"11","NPK (90N)","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,89.9,22,42,19.9249799913416
"11","NPK 17*3","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,51,22,42,16.7261589363498
"11","NPK 17*3","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,51,22,42,16.7261589363498
"11","PK","Rwanda","Amajyaruguru","Burera",29.844689,-1.453768,0,22,42,11.6293415906614
"110","Control","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,0,0,0,1.97481502354676
"110","Increased NPK","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,89.9,40,60,16.2889547160769
"110","NK","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,50.6,0,42,8.92625373206484
"110","NP","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,50.62,22,0,9.7263062141229
"110","NPK (30K)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,50.8,22,30,10.8161722703993
"110","NPK (30N)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,30.34,22,42,9.75704345282038
"110","NPK (30P)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,51.4,30,42,12.6257045570973
"110","NPK (40P)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,51.4,40,42,13.6909177765333
"110","NPK (50P)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,51.4,50,42,13.2523842755551
"110","NPK (60K)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,51.33,22,60,12.8606227928578
"110","NPK (60N)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,60,22,42,13.3056734311235
"110","NPK (80K)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,51.33,22,80,12.2039191021977
"110","NPK (90N)","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,89.9,22,42,15.0744360814299
"110","NPK 17*3_repA","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,51,22,42,11.2500868064805
"110","NPK 17*3_repB","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,51,22,42,11.4290084301728
"110","PK","Rwanda","Iburengerazuba","Rubavu",29.3659111,-1.596537,0,22,42,6.77879768074973
"111","Control","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,0,0,0,10.0151056408456
"111","Increased NPK","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,89.9,40,60,24.3292453333757
"111","NK","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,50.6,0,42,16.9665443493637
"111","NK","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,50.6,0,42,16.9665443493637
"111","NPK (30K)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,50.8,22,30,18.8564628876982
"111","NPK (30N)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,30.34,22,42,17.7973340701192
"111","NPK (30P)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,51.4,30,42,20.6659951743961
"111","NPK (40P)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,51.4,40,42,21.7312083938321
"111","NPK (50P)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,51.4,50,42,21.292674892854
"111","NPK (60K)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,51.33,22,60,20.9009134101566
"111","NPK (60N)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,60,22,42,21.3459640484224
"111","NPK (80K)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,51.33,22,80,20.2442097194965
"111","NPK (90N)","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,89.9,22,42,23.1147266987287
"111","NPK 17*3_repA","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,51,22,42,19.2903774237794
"111","NPK 17*3_repB","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,51,22,42,19.4692990474717
"111","PK","Rwanda","Amajyaruguru","Rulindo",29.9444803,-1.7000191,0,22,42,14.8190882980486
